project,commit,coveredClass,outerClass,coveredClassPath,dstar,ochiai,tarantula,barinel,sm_dates,sm_randoms,sm_io,sm_collections,sm_threads,sm_networks,sm_lines,sm_doi,sm_cc,uniq_changes,developers,age,isSusFlaky
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.quotas$QuotaCache$QuotaRefresherChore$1,org.apache.hadoop.hbase.quotas$QuotaCache,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/QuotaCache.java,0.0,0.0,0.0,0.0,0,0,3,3,0,0,270,0,18,6,3,52066847.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.quotas$QuotaCache$QuotaRefresherChore$2,org.apache.hadoop.hbase.quotas$QuotaCache,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/QuotaCache.java,0.0,0.0,0.0,0.0,0,0,3,3,0,0,270,0,18,6,3,52066847.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.quotas$QuotaCache$QuotaRefresherChore$3,org.apache.hadoop.hbase.quotas$QuotaCache,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/QuotaCache.java,0.0,0.0,0.0,0.0,0,0,3,3,0,0,270,0,18,6,3,52066847.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.quotas$MasterQuotaManager$1,org.apache.hadoop.hbase.quotas$MasterQuotaManager,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/MasterQuotaManager.java,0.0,0.0,0.0,0.0,0,0,5,0,0,0,434,0,32,11,5,2577980.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.quotas$MasterQuotaManager$2,org.apache.hadoop.hbase.quotas$MasterQuotaManager,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/MasterQuotaManager.java,0.0,0.0,0.0,0.0,0,0,5,0,0,0,434,0,32,11,5,2577980.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.quotas$MasterQuotaManager$3,org.apache.hadoop.hbase.quotas$MasterQuotaManager,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/MasterQuotaManager.java,0.0,0.0,0.0,0.0,0,0,5,0,0,0,434,0,32,11,5,2577980.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.quotas$MasterQuotaManager$4,org.apache.hadoop.hbase.quotas$MasterQuotaManager,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/MasterQuotaManager.java,0.0,0.0,0.0,0.0,0,0,5,0,0,0,434,0,32,11,5,2577980.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.quotas$MasterQuotaManager$5,org.apache.hadoop.hbase.quotas$MasterQuotaManager,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/MasterQuotaManager.java,0.0,0.0,0.0,0.0,0,0,5,0,0,0,434,0,32,11,5,2577980.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.quotas$QuotaState,org.apache.hadoop.hbase.quotas$QuotaState,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/QuotaState.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,88,0,5,5,3,21504296.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.quotas$UserQuotaState,org.apache.hadoop.hbase.quotas$UserQuotaState,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/UserQuotaState.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,165,1,18,5,3,21504296.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.quotas$NoopQuotaLimiter,org.apache.hadoop.hbase.quotas$NoopQuotaLimiter,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/NoopQuotaLimiter.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,60,0,0,3,2,63121195.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.quotas$QuotaUtil$3,org.apache.hadoop.hbase.quotas$QuotaUtil,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/QuotaUtil.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,257,1,11,6,4,29184683.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.quotas$QuotaUtil$2,org.apache.hadoop.hbase.quotas$QuotaUtil,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/QuotaUtil.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,257,1,11,6,4,29184683.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost$21,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionCoprocessorHost.java,0.0,0.0,0.0,0.0,0,0,69,0,7,0,1698,1,32,96,28,4761409.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost$22,org.apache.hadoop.hbase.regionserver$RegionCoprocessorHost,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionCoprocessorHost.java,0.0,0.0,0.0,0.0,0,0,69,0,7,0,1698,1,32,96,28,4761409.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.quotas$QuotaUtil$1,org.apache.hadoop.hbase.quotas$QuotaUtil,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/QuotaUtil.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,257,1,11,6,4,29184683.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.quotas$TimeBasedLimiter,org.apache.hadoop.hbase.quotas$TimeBasedLimiter,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/TimeBasedLimiter.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,174,0,23,6,5,40980149.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.quotas$OperationQuota$AvgOperationSize,org.apache.hadoop.hbase.quotas$OperationQuota,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/OperationQuota.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,3,57373587.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.quotas$RateLimiter,org.apache.hadoop.hbase.quotas$RateLimiter,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/RateLimiter.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,160,0,6,7,6,21504296.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.quotas$AverageIntervalRateLimiter,org.apache.hadoop.hbase.quotas$AverageIntervalRateLimiter,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/AverageIntervalRateLimiter.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,42,1,3,3,3,37601006.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.quotas$DefaultOperationQuota,org.apache.hadoop.hbase.quotas$DefaultOperationQuota,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/quotas/DefaultOperationQuota.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,109,0,10,4,3,57373587.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver$RegionServerCoprocessorHost$6,org.apache.hadoop.hbase.regionserver$RegionServerCoprocessorHost,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionServerCoprocessorHost.java,0.0,0.0,0.0,0.0,0,0,12,0,1,0,287,1,11,18,12,7410602.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver$RegionServerCoprocessorHost$7,org.apache.hadoop.hbase.regionserver$RegionServerCoprocessorHost,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RegionServerCoprocessorHost.java,0.0,0.0,0.0,0.0,0,0,12,0,1,0,287,1,11,18,12,7410602.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.util$RowColBloomContext,org.apache.hadoop.hbase.util$RowColBloomContext,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/util/RowColBloomContext.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23,1,2,1,1,3677732.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver.compactions$FIFOCompactionPolicy,org.apache.hadoop.hbase.regionserver.compactions$FIFOCompactionPolicy,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/compactions/FIFOCompactionPolicy.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,87,4,9,2,2,14588894.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver.compactions$OffPeakHours$OffPeakHoursImpl,org.apache.hadoop.hbase.regionserver.compactions$OffPeakHours,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/compactions/OffPeakHours.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,79,0,5,5,3,62453595.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver$ReversedMobStoreScanner,org.apache.hadoop.hbase.regionserver$ReversedMobStoreScanner,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/ReversedMobStoreScanner.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,49,4,5,5,2,40200010.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.io.asyncfs$FanOutOneBlockAsyncDFSOutput$1,org.apache.hadoop.hbase.io.asyncfs$FanOutOneBlockAsyncDFSOutput,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/asyncfs/FanOutOneBlockAsyncDFSOutput.java,0.0,0.0,0.0,0.0,0,0,6,4,0,0,445,0,35,3,1,6361925.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.io.asyncfs$FanOutOneBlockAsyncDFSOutput$4,org.apache.hadoop.hbase.io.asyncfs$FanOutOneBlockAsyncDFSOutput,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/asyncfs/FanOutOneBlockAsyncDFSOutput.java,0.0,0.0,0.0,0.0,0,0,6,4,0,0,445,0,35,3,1,6361925.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver.wal$CompressionContext,org.apache.hadoop.hbase.regionserver.wal$CompressionContext,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/CompressionContext.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,50,0,3,9,7,25459733.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver.wal$WALCellCodec$CompressedKvEncoder,org.apache.hadoop.hbase.regionserver.wal$WALCellCodec,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/WALCellCodec.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,317,0,17,24,15,12389388.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver.wal$WALCellCodec$BaosAndCompressor,org.apache.hadoop.hbase.regionserver.wal$WALCellCodec,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/WALCellCodec.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,317,0,17,24,15,12389388.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver.wal$WALCellCodec$CompressedKvDecoder,org.apache.hadoop.hbase.regionserver.wal$WALCellCodec,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/wal/WALCellCodec.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,317,0,17,24,15,12389388.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver$MemStoreChunkPool$StatisticsThread,org.apache.hadoop.hbase.regionserver$MemStoreChunkPool,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStoreChunkPool.java,0.0,0.0,0.0,0.0,0,0,0,0,2,0,220,0,18,11,7,2208886.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver$CompactingMemStore,org.apache.hadoop.hbase.regionserver$CompactingMemStore,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/CompactingMemStore.java,0.0,0.0,0.0,0.0,0,0,0,1,0,0,372,1,18,11,5,908027.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver$CompactionPipeline,org.apache.hadoop.hbase.regionserver$CompactionPipeline,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/CompactionPipeline.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,210,0,19,6,3,908027.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver$MemStoreCompactor,org.apache.hadoop.hbase.regionserver$MemStoreCompactor,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStoreCompactor.java,0.0,0.0,0.0,0.0,0,0,0,0,2,0,252,0,12,11,6,908027.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver$MemStoreCompactor$Type,org.apache.hadoop.hbase.regionserver$MemStoreCompactor,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStoreCompactor.java,0.0,0.0,0.0,0.0,0,0,0,0,2,0,252,0,12,11,6,908027.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver$MemStoreChunkPool$PooledChunk,org.apache.hadoop.hbase.regionserver$MemStoreChunkPool,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStoreChunkPool.java,0.0,0.0,0.0,0.0,0,0,0,0,2,0,220,0,18,11,7,2208886.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver$VersionedSegmentsList,org.apache.hadoop.hbase.regionserver$VersionedSegmentsList,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/VersionedSegmentsList.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,29,0,1,2,2,2644312.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver$MemStoreCompactorIterator,org.apache.hadoop.hbase.regionserver$MemStoreCompactorIterator,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/MemStoreCompactorIterator.java,0.0,0.0,0.0,0.0,0,0,0,1,0,0,122,0,9,1,1,2644312.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver$CellFlatMap,org.apache.hadoop.hbase.regionserver$CellFlatMap,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/CellFlatMap.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,429,0,18,1,1,2644312.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver$CellArrayMap,org.apache.hadoop.hbase.regionserver$CellArrayMap,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/CellArrayMap.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23,1,1,1,1,2644312.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver$CellFlatMap$CellFlatMapCollection,org.apache.hadoop.hbase.regionserver$CellFlatMap,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/CellFlatMap.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,429,0,18,1,1,2644312.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver$CellFlatMap$CellFlatMapIterator,org.apache.hadoop.hbase.regionserver$CellFlatMap,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/CellFlatMap.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,429,0,18,1,1,2644312.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.regionserver$RowTooBigException,org.apache.hadoop.hbase.regionserver$RowTooBigException,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/RowTooBigException.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,6,0,5,4,62448600.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase$JMXListener,org.apache.hadoop.hbase$JMXListener,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/JMXListener.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,159,0,11,8,6,83422.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.io.hfile.bucket$BucketCache,org.apache.hadoop.hbase.io.hfile.bucket$BucketCache,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/bucket/BucketCache.java,0.0,0.0,0.0,0.0,0,0,0,1,5,0,1382,0,110,46,20,1571783.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.io.hfile.bucket$UniqueIndexMap,org.apache.hadoop.hbase.io.hfile.bucket$UniqueIndexMap,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/bucket/UniqueIndexMap.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,24,0,1,3,3,63121195.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.io.hfile.bucket$BucketCacheStats,org.apache.hadoop.hbase.io.hfile.bucket$BucketCacheStats,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/bucket/BucketCacheStats.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,38,1,0,7,5,471156.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.io.hfile.bucket$BucketCache$1,org.apache.hadoop.hbase.io.hfile.bucket$BucketCache,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/bucket/BucketCache.java,0.0,0.0,0.0,0.0,0,0,0,1,5,0,1382,0,110,46,20,1571783.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.io.hfile.bucket$ByteBufferIOEngine,org.apache.hadoop.hbase.io.hfile.bucket$ByteBufferIOEngine,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/bucket/ByteBufferIOEngine.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,95,0,1,11,7,15978360.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.io.hfile.bucket$ByteBufferIOEngine$1,org.apache.hadoop.hbase.io.hfile.bucket$ByteBufferIOEngine,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/bucket/ByteBufferIOEngine.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,95,0,1,11,7,15978360.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.io.hfile.bucket$BucketAllocator,org.apache.hadoop.hbase.io.hfile.bucket$BucketAllocator,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/bucket/BucketAllocator.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,533,0,45,16,9,1571783.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.io.hfile.bucket$BucketAllocator$BucketSizeInfo,org.apache.hadoop.hbase.io.hfile.bucket$BucketAllocator,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/bucket/BucketAllocator.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,533,0,45,16,9,1571783.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.io.hfile.bucket$BucketAllocator$Bucket,org.apache.hadoop.hbase.io.hfile.bucket$BucketAllocator,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/bucket/BucketAllocator.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,533,0,45,16,9,1571783.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.io.hfile.bucket$BucketCache$WriterThread,org.apache.hadoop.hbase.io.hfile.bucket$BucketCache,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/bucket/BucketCache.java,0.0,0.0,0.0,0.0,0,0,0,1,5,0,1382,0,110,46,20,1571783.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.io.hfile.bucket$BucketCache$StatisticsThread,org.apache.hadoop.hbase.io.hfile.bucket$BucketCache,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/bucket/BucketCache.java,0.0,0.0,0.0,0.0,0,0,0,1,5,0,1382,0,110,46,20,1571783.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.io.asyncfs$FanOutOneBlockAsyncDFSOutputHelper$19,org.apache.hadoop.hbase.io.asyncfs$FanOutOneBlockAsyncDFSOutputHelper,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/asyncfs/FanOutOneBlockAsyncDFSOutputHelper.java,0.0,0.0,0.0,0.0,0,0,8,1,1,0,801,0,28,8,1,6361925.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.io.asyncfs$FanOutOneBlockAsyncDFSOutputHelper$CancelOnClose,org.apache.hadoop.hbase.io.asyncfs$FanOutOneBlockAsyncDFSOutputHelper,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/asyncfs/FanOutOneBlockAsyncDFSOutputHelper.java,0.0,0.0,0.0,0.0,0,0,8,1,1,0,801,0,28,8,1,6361925.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.io.hfile$CombinedBlockCache,org.apache.hadoop.hbase.io.hfile$CombinedBlockCache,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/CombinedBlockCache.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,327,0,2,19,11,131822.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.io.hfile$CombinedBlockCache$CombinedCacheStats,org.apache.hadoop.hbase.io.hfile$CombinedBlockCache,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/CombinedBlockCache.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,327,0,2,19,11,131822.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.io.hfile.bucket$BucketCache$RAMQueueEntry,org.apache.hadoop.hbase.io.hfile.bucket$BucketCache,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/bucket/BucketCache.java,0.0,0.0,0.0,0.0,0,0,0,1,5,0,1382,0,110,46,20,1571783.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.io.hfile.bucket$BucketCache$BucketEntry,org.apache.hadoop.hbase.io.hfile.bucket$BucketCache,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/bucket/BucketCache.java,0.0,0.0,0.0,0.0,0,0,0,1,5,0,1382,0,110,46,20,1571783.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.io.hfile.bucket$BucketCache$2,org.apache.hadoop.hbase.io.hfile.bucket$BucketCache,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/bucket/BucketCache.java,0.0,0.0,0.0,0.0,0,0,0,1,5,0,1382,0,110,46,20,1571783.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.procedure$Subprocedure$SubprocedureImpl,org.apache.hadoop.hbase.procedure$Subprocedure,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/procedure/Subprocedure.java,0.0,0.0,0.0,0.0,0,0,1,0,2,0,288,0,5,13,6,43276080.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.errorhandling$TimeoutException,org.apache.hadoop.hbase.errorhandling$TimeoutException,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/errorhandling/TimeoutException.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,38,2,0,5,4,44558368.0,0.0
hbase,408242430510c1cedb5ce7971f3ebb9f439870fe,org.apache.hadoop.hbase.errorhandling$ForeignException$ProxyThrowable,org.apache.hadoop.hbase.errorhandling$ForeignException,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/errorhandling/ForeignException.java,0.0,0.0,0.0,0.0,0,0,0,0,0,0,147,2,6,6,3,63121195.0,0.0
hbase,29d701a314b6bf56771a217b42c4c10832b15753,org.apache.hadoop.hbase.regionserver.handler$CloseMetaHandler,org.apache.hadoop.hbase.regionserver.handler$CloseMetaHandler,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/handler/CloseMetaHandler.java,0.3461538461538461,0.3216337604513384,0.9255014326647564,8.49014147011265e-13,0,0,0,0,0,0,9,2,0,12,5,26702313.0,0.0
hbase,29d701a314b6bf56771a217b42c4c10832b15753,org.apache.hadoop.hbase.regionserver$HRegionServer$MovedRegionsCleaner$1,org.apache.hadoop.hbase.regionserver$HRegionServer,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/regionserver/HRegionServer.java,0.2432432432432432,0.273861278752583,0.8972222222222223,2.360032635711468e-14,0,0,0,2,16,4,3263,1,256,934,48,1235783.0,0.0
hbase,29d701a314b6bf56771a217b42c4c10832b15753,org.apache.hadoop.hbase.io.hfile$HFileWriterImpl$1,org.apache.hadoop.hbase.io.hfile$HFileWriterImpl,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/HFileWriterImpl.java,0.2142857142857142,0.2581988897471611,0.8849315068493151,6.3758893062461585e-15,0,0,1,0,0,0,726,0,55,12,8,136674.0,0.0
hbase,29d701a314b6bf56771a217b42c4c10832b15753,org.apache.hadoop.hbase.io.hfile$CompoundBloomFilterWriter$ReadyChunk,org.apache.hadoop.hbase.io.hfile$CompoundBloomFilterWriter,hbase/hbase-server/src/main/java/org/apache/hadoop/hbase/io/hfile/CompoundBloomFilterWriter.java,0.2142857142857142,0.2581988897471611,0.8849315068493151,6.3758893062461585e-15,0,0,0,0,0,0,253,1,11,18,3,136674.0,0.0
